ID	type	longitude	latitude
C231	c	9.886368	-4.672512
C232	c	1.2144	-8.784576
C233	c	12.21344	-7.011616
C234	c	5.334944	-3.98624
C235	c	2.867584	-8.852384
C236	c	14.704288	-5.698176
C237	c	4.472448	-5.539392
C238	c	9.08016	-8.576032
C239	c	8.572864	-4.417792
C240	c	0.079552	-4.628224
C241	c	-0.64832	-2.094816
C242	c	4.011648	-7.33376
C243	c	11.98464	-2.702112
C244	c	6.57408	-9.905248
C245	c	0.317088	-10.944608
C246	c	8.516	-0.53936
C247	c	3.749184	-0.090784
C248	c	7.269248	-6.881952
C249	c	0.236448	-1.37936
C250	c	5.54432	-7.228416
C251	c	13.060192	2.499232
C252	c	9.732416	-4.71072
C253	c	8.954752	-1.641312
C254	c	-0.69568	-4.077024
C255	c	4.161632	-4.261216
C256	c	11.504832	-0.811328
C257	c	7.68384	-2.102112
C258	c	11.47744	-2.688288
C259	c	12.780352	0.64448
C260	c	9.662016	-6.495776
C261	c	0.308128	-1.313792
C262	c	10.74848	-2.00864
C263	c	8.658304	-1.931072
C264	c	14.098528	-3.40816
C265	c	12.397792	-2.958752
C266	c	3.80544	-2.40864
C267	c	1.938528	-6.254912
C268	c	3.04512	-1.339072
C269	c	7.35648	-5.127808
C270	c	3.183616	3.002272
C271	c	8.028832	1.370464
C272	c	6.181632	-5.333312
C273	c	8.563712	-5.346208
C274	c	5.997216	-8.16992
C275	c	1.612544	-3.293792
C276	c	16.177728	-4.7
C277	c	-0.0064	0.22
C278	c	6.168896	-4.6992
C279	c	10.29056	-4.9024
C280	c	4.229856	1.105984
C281	c	11.412096	-7.97632
C282	c	1.731136	-4.092608
C283	c	12.22304	1.332128
C284	c	2.36176	-8.978048
C285	c	11.16128	-5.914848
C286	c	-1.020352	0.589728
C287	c	0.577472	-6.920064
C288	c	3.2536	-5.522656
C289	c	-2.014464	-9.967872
C290	c	0.309056	-1.339424
C291	c	12.320576	-9.235936
C292	c	10.067552	-9.968512
C293	c	-2.310176	-10.081376
C294	c	-2.669536	-9.605888
C295	c	3.171392	1.378112
C296	c	-2.424928	-2.935232
C297	c	2.83344	2.37984
C298	c	11.198016	-1.781824
C299	c	7.019552	-3.430912
C300	c	3.127616	-0.183328
C301	c	5.292256	-1.257632
C302	c	12.876512	-0.314848
C303	c	12.801728	-3.561184
C304	c	6.212864	-5.709312
C305	c	13.798592	1.878368
C306	c	-0.489056	-1.949152
C307	c	-1.235328	-6.393504
C308	c	13.80768	-3.812512
C309	c	5.598272	-10.727328
C310	c	1.620704	1.27248
C311	c	-1.773312	-0.581536
C312	c	-2.352224	-3.076544
C313	c	6.618336	-3.779488
C314	c	3.357824	1.472896
C315	c	7.95104	-6.902048
C316	c	10.4648	-8.114592
C317	c	6.353504	-3.498848
C318	c	10.21408	-6.588544
C319	c	1.065184	-7.848288
C320	c	4.4528	-5.328064
C321	c	11.475456	-0.742784
C322	c	5.161504	-11.078528
C323	c	11.84528	1.59744
C324	c	3.663712	1.40304
C325	c	15.639264	-3.401888
C326	c	5.050752	1.794304
C327	c	-0.98192	0.625152
C328	c	5.382816	-3.306496
C329	c	11.840672	-8.83584
C330	c	8.361728	-8.99936
C331	c	9.133568	-5.242592
C332	c	6.269504	-6.629088
C333	c	6.487776	-2.577632
C334	c	1.085728	-9.047648
C335	c	3.136288	-5.468096
C336	c	2.867296	-0.335712
C337	c	9.259008	-5.170752
C338	c	1.5248	0.89008
C339	c	13.139264	1.953632
C340	c	9.355328	1.513888
C341	c	4.376736	-0.711808
C342	c	3.427488	1.464128
C343	c	-0.380992	-1.982208
C344	c	6.048672	-4.499648
C345	c	4.209376	-5.918624
C346	c	3.841952	-2.845152
C347	c	0.116704	-0.616352
C348	c	11.874816	-5.158688
C349	c	12.966144	-0.284256
C350	c	16.131488	-3.845888
C351	c	9.020416	-0.33392
C352	c	-1.208448	-8.157152
C353	c	2.765024	-3.939744
C354	c	2.839456	2.1744
C355	c	13.74832	-8.295744
C356	c	10.605184	-8.739904
C357	c	0.719136	2.93344
C358	c	-2.45744	-9.48768
C359	c	3.201632	-1.614304
C360	c	3.084576	-1.37344
C361	c	3.758016	-3.320288
C362	c	7.62288	-6.368448
C363	c	10.748288	-1.320288
C364	c	9.785312	-0.880672
C365	c	8.680032	-8.277184
C366	c	3.432224	-6.622496
C367	c	2.679648	-5.839328
C368	c	13.219296	-7.293504
C369	c	13.245248	-5.811488
C370	c	12.513824	-0.44416
C371	c	2.427936	-6.175328
C372	c	10.906368	-2.580032
C373	c	10.8264	-4.903488
C374	c	4.191168	-1.921184
C375	c	7.294688	0.794528
C376	c	-0.302944	-6.855424
C377	c	4.012192	-9.299872
C378	c	12.902624	-9.453504
C379	c	5.724128	-4.544352
C380	c	5.963552	-3.977024
C381	c	0.822048	2.248576
C382	c	2.491136	-4.85392
C383	c	12.87856	-1.8264
C384	c	5.055616	-0.294976
C385	c	8.448544	-3.76224
C386	c	7.647264	-5.330464
C387	c	6.852192	-2.056064
C388	c	4.454976	-6.26512
C389	c	8.376928	-4.16992
C390	c	8.02128	-2.162304
C391	c	6.259712	-3.103552
C392	c	13.987008	-0.723936
C393	c	4.3104	-7.863712
C394	c	8.60224	-3.61376
C395	c	11.528192	-6.185792
C396	c	0.190272	-7.330016
C397	c	6.529184	-5.234592
C398	c	-1.976512	-0.344352
C399	c	6.444384	-4.949408
C400	c	13.128448	-0.863776
C401	c	11.203264	-3.209248
C402	c	8.213216	-8.209696
C403	c	5.018912	-0.121184
C404	c	2.24224	-3.925632
C405	c	7.726496	1.71104
C406	c	1.43648	-5.610016
C407	c	0.621088	-8.465984
C408	c	14.250848	-5.277952
C409	c	3.090624	-6.958048
C410	c	7.11696	-3.392448
C411	c	12.092512	2.55264
C412	c	-1.06128	-9.930368
C413	c	3.896832	-4.619232
C414	c	7.618784	-3.818368
C415	c	3.105952	-5.832352
C416	c	9.458176	-1.781504
C417	c	5.912512	-3.175424
C418	c	11.001216	-8.78544
C419	c	2.972448	-3.306048
C420	c	3.583488	-10.54992
C421	c	1.738304	-7.173216
C422	c	10.968768	-1.53392
C423	c	-0.07568	-4.56896
C424	c	5.760608	-10.925696
C425	c	14.53792	-4.446208
C426	c	11.935552	-6.533952
C427	c	7.822336	-9.585216
C428	c	0.91856	-10.27936
C429	c	14.675552	-6.966208
C430	c	7.475968	-3.835392
C431	c	14.0096	-7.850112
C432	c	10.82256	-4.896672
C433	c	6.563584	-9.35104
C434	c	8.33168	0.103392
C435	c	15.097216	-4.000704
C436	c	-0.893312	-8.846208
C437	c	0.710848	-10.923872
C438	c	10.58384	2.182656
C439	c	16.34832	-4.489728
C440	c	5.26816	-10.789088
C441	c	4.38784	0.331808
C442	c	11.965792	-4.186336
C443	c	10.146016	0.10848
C444	c	1.224	-8.889216
C445	c	1.199904	1.244768
C446	c	0.420672	-6.191264
C447	c	5.948992	-6.253888
C448	c	6.528928	-5.0336
C449	c	15.105216	-3.051872
C450	c	0.539648	-0.655616
C451	c	0.049248	-1.899776
C452	c	11.516416	-7.732832
C453	c	3.936224	-2.466048
C454	c	0.116832	-8.624192
C455	c	-0.113888	-0.663552
C456	c	7.637888	-5.913568
C457	c	1.258368	-4.588896
C458	c	0.573568	2.667744
C459	c	5.72352	0.961216
C460	c	14.89424	-7.594464
C461	c	4.91488	-8.263392
C462	c	-1.059168	-0.112416
C463	c	4.80592	-11.088224
C464	c	1.006272	-0.692032
C465	c	7.78176	-1.464288
C466	c	12.873952	-6.1928
C467	c	-0.475008	2.05728
C468	c	6.141792	-6.310336
C469	c	2.476832	0.012736
C470	c	-2.186208	-10.290112
C471	c	7.598688	-2.32
C472	c	0.479808	-4.93696
C473	c	2.703328	-2.793024
C474	c	11.125152	-8.22816
C475	c	2.293888	-0.445248
C476	c	13.84928	-5.351296
C477	c	2.537952	-11.45856
C478	c	-0.614976	-9.469088
C479	c	9.00752	0.8224
C480	c	7.259136	-7.062144
C481	c	0.072768	-8.335552
C482	c	-2.627488	-9.28736
C483	c	14.93856	-4.314624
C484	c	-0.418496	-8.308992
C485	c	-1.245696	-11.361536
C486	c	0.611392	-5.154592
C487	c	5.877408	-4.543744
C488	c	12.319936	-4.307584
C489	c	2.509536	-7.399936
C490	c	7.000896	-1.829952
C491	c	10.099392	-6.970368
C492	c	11.90464	-4.038272
C493	c	0.385856	-3.608992
C494	c	16.456352	-6.027136
C495	c	1.602208	-4.800992
C496	c	4.676672	-4.302816
C497	c	3.93632	-3.316096
C498	c	1.647264	-0.402496
C499	c	3.461792	-2.915872
C500	c	10.4576	0.950688
C501	c	0.299552	0.797408
C502	c	4.101728	-0.103552
C503	c	8.753024	-5.1248
C504	c	15.81792	-6.0176
C505	c	9.007712	-0.347232
C506	c	12.66784	0.787872
C507	c	15.834624	-2.274688
C508	c	1.621984	-6.73008
C509	c	5.54336	-4.41296
C510	c	3.426656	-7.047744
C511	c	14.218464	-5.133952
C512	c	11.976992	-9.5416
C513	c	5.821504	-10.138656
C514	c	5.590272	1.488256
C515	c	4.394336	-7.463776
C516	c	9.101344	-3.77136
C517	c	14.552384	-0.947072
C518	c	2.440448	-7.308544
C519	c	5.391136	-9.223904
C520	c	6.633536	-3.821792
C521	c	13.75456	-4.3256
C522	c	7.684448	-3.453376
C523	c	4.001472	-9.618176
C524	c	3.71728	-4.747584
C525	c	10.108064	-4.98256
C526	c	12.587968	-5.9456
C527	c	10.43808	-6.692256
C528	c	8.953984	-3.413216
C529	c	7.075968	-9.438112
C530	c	12.983424	-2.452864
C531	c	5.037472	-10.952032
C532	c	0.780864	-1.36144
C533	c	-2.158144	-8.162816
C534	c	8.855872	-8.425568
C535	c	5.316928	-2.903552
C536	c	5.242208	-4.69168
C537	c	11.47776	0.834368
C538	c	7.61632	-3.489056
C539	c	0.29296	-7.757728
C540	c	7.61904	-3.725152
C541	c	3.808224	-3.21712
C542	c	4.056608	-9.302784
C543	c	7.86736	-2.576768
C544	c	5.66528	1.48176
C545	c	3.593632	-1.976864
C546	c	14.912864	-4.563584
C547	c	4.05616	-6.706368
C548	c	7.92768	-4.416992
C549	c	14.372096	0.377792
C550	c	0.201056	-7.48912
C551	c	2.88368	-2.513664
C552	c	8.47584	-2.89312
C553	c	2.813376	-8.042656
C554	c	-2.039008	-8.455424
C555	c	9.095392	-7.253024
C556	c	0.541184	1.11312
C557	c	5.882656	0.63712
C558	c	5.601664	-1.796192
C559	c	2.232704	-2.17744
C560	c	8.244352	-8.068096
C561	c	2.041632	1.105376
C562	c	16.289248	-5.946336
C563	c	6.399392	-2.57888
C564	c	11.661824	-7.100032
C565	c	9.6704	-1.465184
C566	c	1.756736	0.485632
C567	c	8.709056	-5.524928
C568	c	1.382976	-1.227584
C569	c	-0.287616	-6.575968
C570	c	4.931872	-11.031552
C571	c	6.022624	-7.100608
C572	c	-1.971232	-8.990464
C573	c	7.217856	-1.925984
C574	c	4.999104	-10.125696
C575	c	15.364448	-1.249248
C576	c	10.975296	2.155424
C577	c	6.767296	-0.709632
C578	c	2.494464	-1.646208
C579	c	9.204864	-3.605728
C580	c	2.74832	-6.752992
C581	c	6.155232	-2.416576
C582	c	3.464032	-0.89632
C583	c	-1.468128	-0.086464
C584	c	-2.505696	-10.004448
C585	c	15.408736	-1.336224
C586	c	8.918016	-6.359584
C587	c	7.97776	-6.865568
C588	c	5.082464	-5.470336
C589	c	3.241312	-8.730144
C590	c	8.085792	1.049536
C591	c	9.477376	-1.654848
C592	c	-0.681536	-7.801888
C593	c	-1.198432	-10.66736
C594	c	5.15808	-9.910976
C595	c	4.138048	-6.362816
C596	c	13.04512	-0.247584
C597	c	2.500544	-4.935776
C598	c	5.683616	-4.305184
C599	c	5.408992	-3.421344
C600	c	10.132896	-2.642048
C601	c	11.199168	-8.614144
C602	c	4.4968	-0.112608
C603	c	-0.69648	-0.10528
C604	c	-1.571264	-6.970272
C605	c	2.21952	-3.391392
C606	c	9.69632	-2.645792
C607	c	10.302656	-4.528736
C608	c	-1.89872	-7.16624
C609	c	-0.078176	-9.308832
C610	c	11.959104	-6.892064
C611	c	11.088224	0.411552
C612	c	2.265888	2.892928
C613	c	11.921984	-9.710432
C614	c	4.206048	-2.847008
C615	c	2.44128	-9.606304
C616	c	8.611552	-7.49456
C617	c	1.619296	-7.114464
C618	c	7.183072	-3.220128
C619	c	15.332736	-2.187264
C620	c	-2.195136	-9.705472
C621	c	5.692	-1.784224
C622	c	14.081984	-2.215904
C623	c	9.303392	-6.458144
C624	c	8.181952	-7.094592
C625	c	10.10624	-7.474464
C626	c	5.971584	-6.134112
C627	c	10.98672	-1.611968
C628	c	7.298368	-2.470624
C629	c	2.440512	-10.002048
C630	c	11.133728	0.620352
C631	c	-1.263456	-6.623296
C632	c	0.2312	-6.427008
C633	c	8.5344	-5.420416
C634	c	1.32336	2.382912
C635	c	14.715296	-4.697312
C636	c	6.543744	-3.212096
C637	c	15.878432	-1.988224
C638	c	13.233152	-1.294688
C639	c	12.095616	-1.582912
C640	c	2.156864	-2.586624
C641	c	6.6864	-3.343008
C642	c	7.41088	-2.81264
C643	c	1.29744	-3.991808
C644	c	16.585952	-5.149184
C645	c	2.254752	-7.08624
C646	c	6.7768	-3.492384
C647	c	5.90032	-4.692512
C648	c	12.212032	-4.381376
C649	c	-2.13344	-6.89088
C650	c	10.461856	0.086272
C651	c	-1.531296	-7.321504
C652	c	13.874656	-8.215712
C653	c	10.707776	0.80624
C654	c	0.64704	-2.14656
C655	c	2.991488	-3.073376
C656	c	11.487648	-8.449312
C657	c	5.229888	-5.207168
C658	c	5.562144	-3.585184
C659	c	4.074528	0.515552
C660	c	4.72256	-4.10784
C661	c	12.827584	-0.214016
C662	c	5.872672	-7.642304
C663	c	6.762112	-3.303584
C664	c	9.848416	0.155776
C665	c	12.04384	-1.01152
C666	c	12.10912	-2.842336
C667	c	10.351072	-6.295328
C668	c	1.36272	-10.312288
C669	c	16.012928	-3.103712
C670	c	3.15712	2.72928
C671	c	0.031424	1.858304
C672	c	1.93152	-7.11392
C673	c	-0.095456	-4.269408
C674	c	-1.052544	-3.062912
C675	c	5.0232	0.927968
C676	c	11.965312	-1.039456
C677	c	4.19584	-9.86736
C678	c	1.716224	-6.440736
C679	c	7.181344	-9.07328
C680	c	-0.63424	-10.511296
C681	c	13.214144	-4.286336
C682	c	2.726752	-9.778016
C683	c	2.88144	-11.633184
C684	c	12.15744	-9.041472
C685	c	7.870464	-2.171072
C686	c	10.122976	-8.1416
C687	c	3.149632	-6.882304
C688	c	7.736096	-5.548192
C689	c	6.852928	-4.96496
C690	c	7.931648	-5.340928
C691	c	16.252992	-2.087296
C692	c	4.44352	-3.819104
C693	c	11.4592	1.115392
C694	c	11.335328	-6.408256
C695	c	9.140448	-5.300736
C696	c	15.130016	-1.743392
C697	c	14.384064	-0.862848
C698	c	4.9296	-11.085568
C699	c	7.92176	-5.482528
C700	c	-2.644064	-10.920224
C701	c	12.719648	-8.413312
C702	c	3.86576	-2.316288
C703	c	5.581536	0.750368
C704	c	13.643296	-4.337888
C705	c	1.87872	-2.364512
C706	c	-1.122272	-10.682752
C707	c	5.728192	1.936736
C708	c	5.623552	-4.275136
C709	c	12.632576	-9.358624
C710	c	11.934048	-6.911008
C711	c	7.035648	-5.134208
C712	c	4.782016	-7.367712
C713	c	-0.66496	-4.079392
C714	c	10.216544	-1.749088
C715	c	12.15648	0.158048
C716	c	1.851232	1.26464
C717	c	8.361728	-6.240256
C718	c	8.139808	-5.177184
C719	c	14.12928	-2.465728
C720	c	15.040448	-5.301472
C721	c	8.452064	-2.369472
C722	c	-1.582016	-8.323008
C723	c	4.350752	-11.393728
C724	c	4.51792	-2.393888
C725	c	10.07696	-1.532448
C726	c	-1.636832	-8.445728
C727	c	5.9056	-6.386368
C728	c	-0.580064	-2.03072
C729	c	9.52912	-4.544832
C730	c	10.471712	-8.893568
C731	c	-0.843744	0.346496
C732	c	9.534272	-0.893632
C733	c	2.64368	-0.382336
C734	c	6.536032	-3.493312
C735	c	15.318336	-1.654976
C736	c	0.917984	-4.646752
C737	c	3.132576	-7.490176
C738	c	6.914464	-6.193088
C739	c	6.14016	-3.51632
C740	c	4.692384	-5.937472
C741	c	13.06272	-1.53232
C742	c	8.510912	-8.620768
C743	c	13.573472	-6.122752
C744	c	11.856576	-7.161472
C745	c	3.88576	-2.499296
C746	c	15.57536	-3.582848
C747	c	16.083776	-2.832384
C748	c	1.538656	-10.122624
C749	c	4.88656	-4.472928
C750	c	-2.65664	-10.915904
C751	c	10.557632	-4.707072
C752	c	4.861088	-8.551872
C753	c	4.000416	-9.527328
C754	c	5.540128	-6.063232
C755	c	12.34064	-9.006496
C756	c	2.265696	-11.618048
C757	c	8.687904	-7.554144
C758	c	4.018112	1.35728
C759	c	7.457088	-3.801376
C760	c	5.166144	1.308928
C761	c	8.937568	-5.612864
C762	c	8.166784	1.739744
C763	c	0.063232	-3.818208
C764	c	6.882688	-7.163776
C765	c	1.491968	0.233024
C766	c	6.846112	-6.528192
C767	c	8.110752	-3.406496
C768	c	8.425568	-6.942304
C769	c	7.4056	-1.112192
C770	c	9.04576	-2.838944
C771	c	13.861792	-3.707936
C772	c	3.646752	-3.740864
C773	c	4.690784	-7.37216
C774	c	0.645184	-4.459744
C775	c	1.938752	-3.60656
C776	c	5.245312	-3.411968
C777	c	-0.231904	-7.064992
C778	c	4.791392	1.142112
C779	c	13.0104	-3.209664
C780	c	12.14048	-0.531456
C781	c	8.954592	0.4272
C782	c	3.878944	-9.656224
C783	c	-1.902432	-3.796992
C784	c	-0.588544	3.053664
C785	c	-1.947872	-7.451104
C786	c	4.19552	-3.77696
C787	c	3.074912	-10.26256
C788	c	12.907264	-4.51552
C789	c	2.749536	-1.613856
C790	c	10.587456	-1.62672
C791	c	13.670144	-6.89776
C792	c	1.024	-5.028384
C793	c	13.687232	-1.04448
C794	c	16.134912	-3.74128
C795	c	12.152256	2.674688
C796	c	3.37232	2.963328
C797	c	-1.747744	-10.221824
C798	c	4.474464	-2.76048
C799	c	13.029504	-2.346752
C800	c	14.380384	-4.176672
