ID	type	longitude	latitude
C235	c	8.87408	4.262848
C236	c	-7.116448	-0.582656
C237	c	-5.512288	-2.66032
C238	c	4.360704	10.446208
C239	c	10.125184	3.773824
C240	c	-0.954976	-2.525536
C241	c	-1.835296	8.59536
C242	c	5.742656	4.077216
C243	c	3.92288	8.372032
C244	c	-4.999136	-0.625664
C245	c	-5.023232	9.50832
C246	c	-5.802464	2.072288
C247	c	-0.274144	2.009664
C248	c	0.305792	3.229952
C249	c	8.88208	5.21168
C250	c	-5.683488	7.607936
C251	c	-6.173888	6.363776
C252	c	5.29328	0.53072
C253	c	-2.286912	5.797504
C254	c	-6.106304	-0.36064
C255	c	-6.337024	7.6
C256	c	1.414752	2.349984
C257	c	-4.964768	3.674656
C258	c	-5.649568	10.931296
C259	c	-0.499616	9.224768
C260	c	8.671104	0.669088
C261	c	-1.308256	0.00016
C262	c	-7.282304	8.151136
C263	c	-1.417216	-2.824672
C264	c	-5.216864	7.57152
C265	c	1.558624	6.799264
C266	c	6.650816	2.070752
C267	c	-6.698144	10.320832
C268	c	-0.081344	1.953216
C269	c	-3.746304	8.276288
C270	c	-8.409344	-2.02656
C271	c	1.375552	5.943552
C272	c	-5.743328	3.326592
C273	c	-3.519808	5.470528
C274	c	4.902016	0.035392
C275	c	-3.929248	7.818304
C276	c	7.626144	2.912256
C277	c	-3.685184	-3.195008
C278	c	-6.838112	-1.205536
C279	c	2.784384	9.085952
C280	c	1.036	1.201408
C281	c	-6.150368	-0.072
C282	c	-8.850624	-1.023808
C283	c	8.715424	3.948928
C284	c	-6.641632	-0.04544
C285	c	-7.468832	-3.097984
C286	c	-5.611744	3.10896
C287	c	-0.345728	3.719808
C288	c	6.0968	3.955968
C289	c	-3.7136	0.863616
C290	c	0.77776	6.4336
C291	c	3.876256	1.293184
C292	c	5.681504	4.22528
C293	c	-5.83728	4.65456
C294	c	10.233216	2.236416
C295	c	-4.620928	3.46256
C296	c	-1.546464	3.960736
C297	c	-2.286816	4.947456
C298	c	-4.575872	7.861056
C299	c	-2.761344	5.34768
C300	c	4.234464	9.21424
C301	c	-5.923584	9.06096
C302	c	-2.121408	8.16
C303	c	2.529888	3.138752
C304	c	9.594784	2.245952
C305	c	2.784576	7.91632
C306	c	6.444704	9.051424
C307	c	9.611488	5.988864
C308	c	-4.601152	1.533472
C309	c	-0.679776	3.850592
C310	c	-2.79648	1.215808
C311	c	7.995328	3.1296
C312	c	5.753856	-1.278048
C313	c	-0.401632	-1.875104
C314	c	-0.632864	9.751808
C315	c	-1.8288	0.799776
C316	c	2.878208	4.492192
C317	c	8.329248	7.31648
C318	c	-3.782688	0.955008
C319	c	-0.832	-0.960352
C320	c	0.4104	4.44176
C321	c	7.531424	3.937952
C322	c	1.461312	4.810176
C323	c	-2.221664	-1.354624
C324	c	-2.505856	3.515968
C325	c	3.884928	3.280992
C326	c	6.364832	2.317952
C327	c	4.214944	1.571296
C328	c	2.730848	4.850336
C329	c	0.852832	-1.17456
C330	c	6.760288	5.810688
C331	c	-1.185664	-2.68848
C332	c	-5.442272	6.902112
C333	c	-8.38128	0.100736
C334	c	2.632736	-0.162016
C335	c	-0.906208	5.36
C336	c	-0.980928	3.571872
C337	c	5.254624	9.09792
C338	c	1.393184	4.774496
C339	c	-5.930176	0.505824
C340	c	1.395904	4.5384
C341	c	-2.414912	5.046432
C342	c	-2.166528	-1.039232
C343	c	1.644224	5.686784
C344	c	-0.557856	9.745312
C345	c	-2.629504	6.286688
C346	c	8.689728	3.699968
C347	c	-2.166976	1.557184
C348	c	1.704544	3.84656
C349	c	8.14896	8.641344
C350	c	-6.02208	0.774432
C351	c	-3.339456	5.749888
C352	c	2.252704	5.370432
C353	c	-3.40976	0.220896
C354	c	-8.262144	-0.191872
C355	c	2.872256	1.010528
C356	c	-5.681952	9.376672
C357	c	-0.34048	8.900672
C358	c	-0.621472	6.46736
C359	c	-3.990432	6.086112
C360	c	2.021216	0.195456
C361	c	-4.181504	9.368928
C362	c	10.066112	2.317216
C363	c	0.176256	5.684672
C364	c	5.438688	1.16352
C365	c	3.447264	6.798368
C366	c	-4.4664	8.749184
C367	c	2.48592	2.738624
C368	c	-4.84016	7.035968
C369	c	-6.510752	1.687584
C370	c	-1.291264	-2.768
C371	c	-0.200512	1.162944
C372	c	-8.194368	-0.726912
C373	c	0.99472	6.337568
C374	c	-1.224032	-1.862144
C375	c	9.141312	7.014304
C376	c	4.75216	10.418976
C377	c	0.54416	7.55392
C378	c	-3.728672	6.617344
C379	c	2.981728	4.657824
C380	c	-3.474816	1.51056
C381	c	-0.067904	5.846976
C382	c	-2.759104	7.367232
C383	c	-7.691264	8.177088
C384	c	-8.728832	-1.740896
C385	c	9.1856	6.927328
C386	c	2.69488	1.903968
C387	c	1.754624	1.397984
C388	c	-1.140672	2.793216
C389	c	-2.981824	-0.466592
C390	c	1.862656	9.313088
C391	c	3.25424	6.608704
C392	c	-6.904672	0.461664
C393	c	-7.421568	-2.403808
C394	c	-1.065056	-1.647424
C395	c	-2.085088	1.900736
C396	c	6.821984	8.015968
C397	c	-3.722592	3.327776
C398	c	-0.53952	3.958368
C399	c	-0.814144	4.842208
C400	c	3.90976	5.621504
C401	c	4.976032	-0.350592
C402	c	-1.726336	8.150944
C403	c	-6.919616	8.158272
C404	c	-7.7944	1.29328
C405	c	-4.003616	4.87216
C406	c	3.473184	5.61776
C407	c	4.07952	3.734816
C408	c	-8.121856	1.097312
C409	c	-6.301312	-1.04528
C410	c	5.735968	1.371488
C411	c	4.865088	8.675104
C412	c	-3.957248	11.15648
C413	c	5.698848	-1.44688
C414	c	-2.017088	5.416544
C415	c	-3.781856	-1.342752
C416	c	2.388416	0.768992
C417	c	-4.60384	1.149088
C418	c	0.959936	5.043424
C419	c	9.1096	6.076288
C420	c	-8.418272	-1.44192
C421	c	-0.531136	6.479328
C422	c	7.858848	6.047648
C423	c	3.080256	1.805408
C424	c	1.958816	1.16896
C425	c	3.883104	0.789088
C426	c	-0.251552	2.12944
C427	c	4.763584	6.651584
C428	c	1.075232	5.792928
C429	c	-3.782624	-1.738496
C430	c	4.910592	8.883904
C431	c	-7.486592	1.640256
C432	c	-5.991936	1.836544
C433	c	2.311264	2.843136
C434	c	-4.899776	10.646464
C435	c	8.49216	3.56624
C436	c	0.320608	5.051456
C437	c	9.655296	6.275328
C438	c	7.010016	6.968864
C439	c	5.87248	6.68064
C440	c	-4.066272	5.676928
C441	c	0.463264	4.920544
C442	c	1.187744	5.450912
C443	c	-4.925696	4.271744
C444	c	10.362816	3.114368
C445	c	-3.968384	1.177312
C446	c	0.553664	4.771168
C447	c	-0.322816	3.57104
C448	c	5.988896	3.882176
C449	c	-8.356576	1.372672
C450	c	4.23872	8.349824
C451	c	-7.754432	0.942048
C452	c	7.65152	0.04784
C453	c	4.48464	9.069792
C454	c	-5.576096	6.116992
C455	c	-3.231648	5.190176
C456	c	5.264512	-0.18576
C457	c	-0.993248	3.056384
C458	c	-0.660992	4.678368
C459	c	-2.148608	8.779104
C460	c	-1.500576	4.155712
C461	c	6.604448	8.049536
C462	c	-0.350464	0.621248
C463	c	0.538976	4.959968
C464	c	3.62528	8.419328
C465	c	5.820704	7.252032
C466	c	5.885984	5.421216
C467	c	4.127936	1.968224
C468	c	-4.860416	-2.048736
C469	c	9.789792	5.15984
C470	c	-3.066016	10.992832
C471	c	-6.191712	10.121856
C472	c	-4.291616	1.149632
C473	c	-6.318592	3.994144
C474	c	-7.27568	5.20064
C475	c	-1.199936	9.19152
C476	c	5.742176	7.224096
C477	c	-2.027296	-1.603808
C478	c	-4.506912	1.822816
C479	c	0.958208	-0.809728
C480	c	-6.857376	-2.247744
C481	c	6.991008	3.977216
C482	c	-3.496384	-1.514464
C483	c	-3.341696	-3.369632
C484	c	5.934304	-0.77792
C485	c	1.647328	6.09248
C486	c	3.89984	0.121952
C487	c	-3.073504	1.381248
C488	c	1.51296	2.71536
C489	c	0.629792	3.298592
C490	c	1.708512	2.922624
C491	c	10.029856	6.176256
C492	c	-1.779616	4.444448
C493	c	5.236064	9.378944
C494	c	5.112192	1.855296
C495	c	2.917312	2.962816
C496	c	8.90688	6.52016
C497	c	8.160928	7.400704
C498	c	-1.293536	-2.822016
C499	c	1.698624	2.781024
C500	c	-8.8672	-2.656672
C501	c	6.496512	-0.14976
C502	c	-2.357376	5.947264
C503	c	-0.6416	9.01392
C504	c	7.42016	3.925664
C505	c	-4.344416	5.89904
C506	c	-7.345408	-2.4192
C507	c	-0.494944	10.200288
C508	c	-0.599584	3.988416
C509	c	6.40944	-1.095072
C510	c	5.710912	1.352544
C511	c	0.812512	3.129344
C512	c	-1.44112	0.89584
C513	c	-6.888096	4.18416
C514	c	3.993408	6.514464
C515	c	5.933344	8.4216
C516	c	-4.371904	9.528192
C517	c	2.138592	2.023296
C518	c	1.916672	3.086368
C519	c	7.906144	5.797824
C520	c	8.817312	2.96208
C521	c	2.228928	5.89408
C522	c	-7.805152	-0.059456
C523	c	-1.872384	-3.130176
C524	c	-1.705216	5.869664
C525	c	3.853824	6.731104
C526	c	-7.859968	-0.182176
C527	c	-0.317536	1.877184
C528	c	-6.8032	6.232832
C529	c	3.305984	3.71872
C530	c	4.248576	-0.630016
C531	c	-7.06688	8.610048
C532	c	3.311136	7.36992
C533	c	-3.579456	7.881216
C534	c	0.312896	4.77024
C535	c	9.0952	6.608576
C536	c	-5.305152	3.6168
C537	c	-3.09056	0.773376
C538	c	0.691328	2.070464
C539	c	-0.082976	4.747232
C540	c	-1.530752	2.32608
C541	c	6.839584	6.731232
C542	c	2.287776	-0.357216
C543	c	7.350336	2.1408
C544	c	5.63344	1.10208
C545	c	-2.337376	5.764256
C546	c	9.352224	4.680704
C547	c	9.86064	5.431168
C548	c	-4.68448	-1.859072
C549	c	-1.336576	3.790624
C550	c	-8.879776	-2.652352
C551	c	4.334496	3.55648
C552	c	-1.362048	-0.28832
C553	c	-2.22272	-1.263776
C554	c	-0.683008	2.20032
C555	c	6.117504	-0.742944
C556	c	-3.95744	-3.354496
C557	c	2.464768	0.709408
C558	c	-2.205024	9.620832
C559	c	1.233952	4.462176
C560	c	-1.056992	9.57248
C561	c	2.714432	2.650688
C562	c	1.943648	10.003296
C563	c	-6.159904	4.445344
C564	c	0.659552	1.099776
C565	c	-4.731168	8.496576
C566	c	0.622976	1.73536
C567	c	1.887616	4.857056
C568	c	2.202432	1.321248
C569	c	1.182464	7.15136
C570	c	2.822624	5.424608
C571	c	7.638656	4.555616
C572	c	-2.576384	4.522688
C573	c	-1.532352	0.891392
C574	c	-5.577952	3.803808
C575	c	-4.284384	4.656992
C576	c	-0.977824	4.851584
C577	c	-6.45504	1.19856
C578	c	-1.431744	9.405664
C579	c	6.787264	5.053888
C580	c	5.917344	7.732096
C581	c	2.731456	8.690752
C582	c	-2.344192	-1.392672
C583	c	-8.125568	4.46656
C584	c	-6.81168	11.317216
C585	c	-8.171008	0.812448
C586	c	-2.027616	4.486592
C587	c	-3.148224	-1.999008
C588	c	6.684128	3.748032
C589	c	-3.4736	6.649696
C590	c	4.36432	6.636832
C591	c	7.447008	1.365792
C592	c	-5.199136	3.235168
C593	c	7.464096	7.219072
C594	c	9.911776	4.522272
C595	c	5.92912	10.93824
C596	c	-2.850816	11.22688
C597	c	-7.97088	-1.958272
C598	c	-1.748672	5.503072
C599	c	6.806368	5.9168
C600	c	8.157248	4.08688
C601	c	1.524704	4.114144
C602	c	7.2912	5.6872
C603	c	5.20496	8.647264
C604	c	-1.975424	7.023904
C605	c	4.444064	0.301856
C606	c	-0.342432	3.09552
C607	c	-4.094912	2.843968
C608	c	-7.985536	7.937376
C609	c	0.905728	6.051136
C610	c	9.3504	5.826464
C611	c	5.495968	8.796608
C612	c	9.370752	5.802848
C613	c	-1.4832	4.12912
C614	c	-7.013024	-1.359936
C615	c	4.853824	9.805472
C616	c	8.160608	8.831072
C617	c	-3.647168	5.93168
C618	c	7.05344	4.87264
C619	c	-3.724832	2.570048
C620	c	1.028768	3.900192
C621	c	7.41408	10.072384
C622	c	-1.859104	5.281536
C623	c	-3.72256	2.899936
C624	c	-6.732608	9.112032
C625	c	3.97296	0.153408
C626	c	-0.492736	7.563104
C627	c	9.917856	2.39024
C628	c	-0.965344	-2.238112
C629	c	-7.587872	8.406304
C630	c	-3.393056	10.706368
C631	c	-5.4696	-1.179808
C632	c	-2.208352	-3.277024
C633	c	1.787648	8.197888
C634	c	1.626304	0.66128
C635	c	7.729312	4.352224
C636	c	3.333632	6.894848
C637	c	-5.509824	8.60528
C638	c	-6.390144	10.389632
C639	c	-1.399616	-1.471968
C640	c	-7.844128	1.1576
C641	c	-4.493056	8.834816
C642	c	2.813408	10.845376
C643	c	2.812864	3.001664
C644	c	-1.852928	11.904256
C645	c	7.519104	10.862272
C646	c	-1.232736	8.463328
C647	c	5.623936	3.98256
C648	c	-1.036864	-2.649632
C649	c	-6.902112	-2.76992
C650	c	-4.809536	-1.148928
C651	c	-8.214176	5.999968
C652	c	4.890848	5.433024
C653	c	-1.413216	8.29312
C654	c	-8.09792	-2.326592
C655	c	-0.36176	6.635328
C656	c	9.199392	4.64144
C657	c	-6.099968	0.297312
C658	c	-6.739904	5.524512
C659	c	3.559424	3.512928
C660	c	-3.86144	2.737376
C661	c	-3.106592	-2.184448
C662	c	-7.02352	-2.58512
C663	c	0.764672	4.21056
C664	c	6.20272	5.168352
C665	c	-0.55712	10.193824
C666	c	-7.222208	0.071904
C667	c	-0.644224	3.452032
C668	c	-2.957536	-0.395936
C669	c	-5.584	9.856768
C670	c	4.677376	9.021408
C671	c	6.133664	3.793696
C672	c	7.991936	6.231616
C673	c	1.082208	8.933792
C674	c	7.747712	3.052256
C675	c	4.416448	3.425984
C676	c	-7.441728	0.208416
C677	c	-3.845152	2.560224
C678	c	-6.730016	-1.9096
C679	c	-3.147616	4.4856
C680	c	-5.082208	1.612992
C681	c	3.817664	0.851968
C682	c	-5.616544	8.673632
C683	c	7.247552	4.649184
C684	c	-6.988928	0.374112
C685	c	5.586336	10.25328
C686	c	-1.212736	9.299392
C687	c	-6.268384	1.079712
C688	c	0.168576	1.407648
C689	c	0.954144	7.407808
C690	c	-6.418624	-2.507328
C691	c	-6.673984	8.031488
C692	c	8.0504	5.635808
C693	c	7.312128	10.86128
C694	c	6.609408	7.061376
C695	c	8.232032	7.459296
C696	c	-5.414368	-1.43264
C697	c	3.533312	1.990624
C698	c	1.799584	9.078016
C699	c	0.4632	4.549792
C700	c	6.156448	-0.00928
C701	c	1.297792	4.236384
C702	c	0.86784	4.512288
C703	c	4.675296	7.233728
C704	c	-3.441536	1.38272
C705	c	-7.783968	-0.519744
C706	c	-1.803776	5.930944
C707	c	-6.071968	9.186688
C708	c	4.221376	9.772608
C709	c	3.702304	3.245792
C710	c	-4.220576	11.546688
C711	c	-6.892768	-2.722688
C712	c	5.829344	5.03472
C713	c	-0.000128	8.286688
C714	c	8.0464	8.171488
C715	c	10.531808	3.195232
C716	c	2.497824	10.727296
C717	c	3.916032	-0.773024
C718	c	3.062592	1.671872
C719	c	-6.98352	6.1664
C720	c	3.330304	5.233472
C721	c	-5.771264	0.734272
C722	c	-2.680928	0.919872
C723	c	6.62448	0.189888
C724	c	2.974624	-0.106368
C725	c	1.463776	2.552672
C726	c	9.759424	2.573216
C727	c	3.351552	9.452896
C728	c	4.648768	5.439008
C729	c	-5.530848	2.753792
C730	c	-3.847808	5.57424
C731	c	-4.352096	1.504224
C732	c	-1.763552	3.011936
C733	c	0.101024	3.24816
C734	c	1.405344	3.201472
C735	c	-3.020928	1.328928
C736	c	0.28224	10.75312
C737	c	6.7992	8.083136
C738	c	-5.594976	11.077824
C739	c	-1.907168	5.505696
C740	c	-4.835072	1.692192
C741	c	4.891648	-0.376992
C742	c	-2.817184	5.319616
C743	c	-3.909984	6.431136
C744	c	8.634816	2.234784
C745	c	-6.046752	3.171968
C746	c	-6.077888	4.457152
C747	c	-6.162752	0.97472
C748	c	3.81936	1.555296
C749	c	-0.633376	4.082976
C750	c	9.985568	5.68336
C751	c	0.77136	-2.087648
C752	c	7.446624	10.884704
C753	c	3.706656	2.344544
C754	c	5.744672	4.52176
C755	c	-7.598912	0.283456
C756	c	-1.313216	4.759456
C757	c	4.730944	9.53296
C758	c	-0.885664	3.813088
C759	c	-7.18464	0.158368
C760	c	5.060608	-1.691296
C761	c	-7.042496	5.2968
C762	c	-7.376448	-0.019488
C763	c	-0.777184	4.191424
C764	c	-6.745504	10.808416
C765	c	1.378816	2.98944
C766	c	-2.467136	7.938528
C767	c	-7.003424	10.671776
C768	c	-1.583872	9.251904
C769	c	-4.401344	-1.69696
C770	c	0.387936	8.056032
C771	c	4.562016	7.011872
C772	c	9.75552	5.559328
C773	c	1.746464	5.554784
C774	c	-3.309344	-1.33488
C775	c	-2.68816	0.918464
C776	c	-0.476896	3.287584
C777	c	-3.869856	11.414112
C778	c	-4.45808	1.632768
C779	c	2.31984	5.758592
C780	c	-0.9016	-1.99424
C781	c	7.624096	9.95152
C782	c	-1.566656	-1.81072
C783	c	-1.13376	5.68096
C784	c	2.874976	8.2888
C785	c	-3.387424	10.702144
C786	c	3.35408	0.06464
C787	c	1.864	0.577344
C788	c	7.768864	0.76608
C789	c	8.02256	1.815936
C790	c	3.039136	1.743776
C791	c	4.339648	10.950528
C792	c	3.937056	2.615168
C793	c	-1.30176	6.072448
C794	c	-1.517888	5.732864
C795	c	-7.895776	1.301248
C796	c	6.653568	4.04128
C797	c	2.62688	0.951744
C798	c	-5.508864	-0.918592
C799	c	-2.286688	3.701504
C800	c	-4.899232	3.80464
