ID	type	longitude	latitude
C235	c	8.87408	4.262848
C236	c	-7.116448	-0.582656
C237	c	-5.512288	-2.66032
C238	c	4.360704	10.446208
C239	c	10.125184	3.773824
C240	c	-0.954976	-2.525536
C241	c	-1.835296	8.59536
C242	c	5.742656	4.077216
C243	c	3.92288	8.372032
C244	c	-4.999136	-0.625664
C245	c	-5.023232	9.50832
C246	c	-5.802464	2.072288
C247	c	-0.274144	2.009664
C248	c	0.305792	3.229952
C249	c	8.88208	5.21168
C250	c	-5.683488	7.607936
C251	c	-6.173888	6.363776
C252	c	5.29328	0.53072
C253	c	-2.286912	5.797504
C254	c	-6.106304	-0.36064
C255	c	-6.337024	7.6
C256	c	1.414752	2.349984
C257	c	-4.964768	3.674656
C258	c	-5.649568	10.931296
C259	c	-0.499616	9.224768
C260	c	8.671104	0.669088
C261	c	-1.308256	0.00016
C262	c	-7.282304	8.151136
C263	c	-1.417216	-2.824672
C264	c	-5.216864	7.57152
C265	c	1.558624	6.799264
C266	c	6.650816	2.070752
C267	c	-6.698144	10.320832
C268	c	-0.081344	1.953216
C269	c	-3.746304	8.276288
C270	c	-8.409344	-2.02656
C271	c	1.375552	5.943552
C272	c	-5.743328	3.326592
C273	c	-3.519808	5.470528
C274	c	4.902016	0.035392
C275	c	-3.929248	7.818304
C276	c	7.626144	2.912256
C277	c	-3.685184	-3.195008
C278	c	-6.838112	-1.205536
C279	c	2.784384	9.085952
C280	c	1.036	1.201408
C281	c	-6.150368	-0.072
C282	c	-8.850624	-1.023808
C283	c	8.715424	3.948928
C284	c	-6.641632	-0.04544
C285	c	-7.468832	-3.097984
C286	c	-5.611744	3.10896
C287	c	-0.345728	3.719808
C288	c	6.0968	3.955968
C289	c	-3.7136	0.863616
C290	c	0.77776	6.4336
C291	c	3.876256	1.293184
C292	c	5.681504	4.22528
C293	c	-5.83728	4.65456
C294	c	10.233216	2.236416
C295	c	-4.620928	3.46256
C296	c	-1.546464	3.960736
C297	c	-2.286816	4.947456
C298	c	-4.575872	7.861056
C299	c	-2.761344	5.34768
C300	c	4.234464	9.21424
C301	c	-5.923584	9.06096
C302	c	-2.121408	8.16
C303	c	2.529888	3.138752
C304	c	9.594784	2.245952
C305	c	2.784576	7.91632
C306	c	6.444704	9.051424
C307	c	9.611488	5.988864
C308	c	-4.601152	1.533472
C309	c	-0.679776	3.850592
C310	c	-2.79648	1.215808
C311	c	7.995328	3.1296
C312	c	5.753856	-1.278048
C313	c	-0.401632	-1.875104
C314	c	-0.632864	9.751808
C315	c	-1.8288	0.799776
C316	c	2.878208	4.492192
C317	c	8.329248	7.31648
C318	c	-3.782688	0.955008
C319	c	-0.832	-0.960352
C320	c	0.4104	4.44176
C321	c	7.531424	3.937952
C322	c	1.461312	4.810176
C323	c	-2.221664	-1.354624
C324	c	-2.505856	3.515968
C325	c	3.884928	3.280992
C326	c	6.364832	2.317952
C327	c	4.214944	1.571296
C328	c	2.730848	4.850336
C329	c	0.852832	-1.17456
C330	c	6.760288	5.810688
C331	c	-1.185664	-2.68848
C332	c	-5.442272	6.902112
C333	c	-8.38128	0.100736
C334	c	2.632736	-0.162016
C335	c	-0.906208	5.36
C336	c	-0.980928	3.571872
C337	c	5.254624	9.09792
C338	c	1.393184	4.774496
C339	c	-5.930176	0.505824
C340	c	1.395904	4.5384
C341	c	-2.414912	5.046432
C342	c	-2.166528	-1.039232
C343	c	1.644224	5.686784
C344	c	-0.557856	9.745312
C345	c	-2.629504	6.286688
C346	c	8.689728	3.699968
C347	c	-2.166976	1.557184
C348	c	1.704544	3.84656
C349	c	8.14896	8.641344
C350	c	-6.02208	0.774432
C351	c	-3.339456	5.749888
C352	c	2.252704	5.370432
C353	c	-3.40976	0.220896
C354	c	-8.262144	-0.191872
C355	c	2.872256	1.010528
C356	c	-5.681952	9.376672
C357	c	-0.34048	8.900672
C358	c	-0.621472	6.46736
C359	c	-3.990432	6.086112
C360	c	2.021216	0.195456
C361	c	-4.181504	9.368928
C362	c	10.066112	2.317216
C363	c	0.176256	5.684672
C364	c	5.438688	1.16352
C365	c	3.447264	6.798368
C366	c	-4.4664	8.749184
C367	c	2.48592	2.738624
C368	c	-4.84016	7.035968
C369	c	-6.510752	1.687584
C370	c	-1.291264	-2.768
C371	c	-0.200512	1.162944
C372	c	-8.194368	-0.726912
C373	c	0.99472	6.337568
C374	c	-1.224032	-1.862144
C375	c	9.141312	7.014304
C376	c	4.75216	10.418976
C377	c	0.54416	7.55392
C378	c	-3.728672	6.617344
C379	c	2.981728	4.657824
C380	c	-3.474816	1.51056
C381	c	-0.067904	5.846976
C382	c	-2.759104	7.367232
C383	c	-7.691264	8.177088
C384	c	-8.728832	-1.740896
C385	c	9.1856	6.927328
C386	c	2.69488	1.903968
C387	c	1.754624	1.397984
C388	c	-1.140672	2.793216
C389	c	-2.981824	-0.466592
C390	c	1.862656	9.313088
C391	c	3.25424	6.608704
C392	c	-6.904672	0.461664
C393	c	-7.421568	-2.403808
C394	c	-1.065056	-1.647424
C395	c	-2.085088	1.900736
C396	c	6.821984	8.015968
C397	c	-3.722592	3.327776
C398	c	-0.53952	3.958368
C399	c	-0.814144	4.842208
C400	c	3.90976	5.621504
