ID	type	longitude	latitude
C231	c	10.42304	-5.430784
C232	c	1.751072	-9.542848
C233	c	12.750112	-7.769888
C234	c	5.871616	-4.744512
C235	c	3.404256	-9.610656
C236	c	15.24096	-6.456448
C237	c	5.00912	-6.297664
C238	c	9.616832	-9.334304
C239	c	9.109536	-5.176064
C240	c	0.616224	-5.386496
C241	c	-0.111648	-2.853088
C242	c	4.54832	-8.092032
C243	c	12.521312	-3.460384
C244	c	7.110752	-10.66352
C245	c	0.85376	-11.70288
C246	c	9.052672	-1.297632
C247	c	4.285856	-0.849056
C248	c	7.80592	-7.640224
C249	c	0.77312	-2.137632
C250	c	6.080992	-7.986688
C251	c	13.596864	1.74096
C252	c	10.269088	-5.468992
C253	c	9.491424	-2.399584
C254	c	-0.159008	-4.835296
C255	c	4.698304	-5.019488
C256	c	12.041504	-1.5696
C257	c	8.220512	-2.860384
C258	c	12.014112	-3.44656
C259	c	13.317024	-0.113792
C260	c	10.198688	-7.254048
C261	c	0.8448	-2.072064
C262	c	11.285152	-2.766912
C263	c	9.194976	-2.689344
C264	c	14.6352	-4.166432
C265	c	12.934464	-3.717024
C266	c	4.342112	-3.166912
C267	c	2.4752	-7.013184
C268	c	3.581792	-2.097344
C269	c	7.893152	-5.88608
C270	c	3.720288	2.244
C271	c	8.565504	0.612192
C272	c	6.718304	-6.091584
C273	c	9.100384	-6.10448
C274	c	6.533888	-8.928192
C275	c	2.149216	-4.052064
C276	c	16.7144	-5.458272
C277	c	0.530272	-0.538272
C278	c	6.705568	-5.457472
C279	c	10.827232	-5.660672
C280	c	4.766528	0.347712
C281	c	11.948768	-8.734592
C282	c	2.267808	-4.85088
C283	c	12.759712	0.573856
C284	c	2.898432	-9.73632
C285	c	11.697952	-6.67312
C286	c	-0.48368	-0.168544
C287	c	1.114144	-7.678336
C288	c	3.790272	-6.280928
C289	c	-1.477792	-10.726144
C290	c	0.845728	-2.097696
C291	c	12.857248	-9.994208
C292	c	10.604224	-10.726784
C293	c	-1.773504	-10.839648
C294	c	-2.132864	-10.36416
C295	c	3.708064	0.61984
C296	c	-1.888256	-3.693504
C297	c	3.370112	1.621568
C298	c	11.734688	-2.540096
C299	c	7.556224	-4.189184
C300	c	3.664288	-0.9416
C301	c	5.828928	-2.015904
C302	c	13.413184	-1.07312
C303	c	13.3384	-4.319456
C304	c	6.749536	-6.467584
C305	c	14.335264	1.120096
C306	c	0.047616	-2.707424
C307	c	-0.698656	-7.151776
C308	c	14.344352	-4.570784
C309	c	6.134944	-11.4856
C310	c	2.157376	0.514208
C311	c	-1.23664	-1.339808
C312	c	-1.815552	-3.834816
C313	c	7.155008	-4.53776
C314	c	3.894496	0.714624
C315	c	0.536672	-0.758272
C316	c	11.001472	-8.872864
C317	c	6.890176	-4.25712
C318	c	10.750752	-7.346816
C319	c	1.601856	-8.60656
C320	c	4.989472	-6.086336
C321	c	12.012128	-1.501056
C322	c	5.698176	-11.8368
C323	c	12.381952	0.839168
C324	c	4.200384	0.644768
C325	c	16.175936	-4.16016
C326	c	5.587424	1.036032
C327	c	-0.445248	-0.13312
C328	c	5.919488	-4.064768
C329	c	12.377344	-9.594112
C330	c	8.8984	-9.757632
C331	c	9.67024	-6.000864
C332	c	6.806176	-7.38736
C333	c	7.024448	-3.335904
C334	c	1.6224	-9.80592
C335	c	3.67296	-6.226368
C336	c	3.403968	-1.093984
C337	c	9.79568	-5.929024
C338	c	2.061472	0.131808
C339	c	13.675936	1.19536
C340	c	9.892	0.755616
C341	c	4.913408	-1.47008
C342	c	3.96416	0.705856
C343	c	0.15568	-2.74048
C344	c	6.585344	-5.25792
C345	c	4.746048	-6.676896
C346	c	4.378624	-3.603424
C347	c	0.653376	-1.374624
C348	c	12.411488	-5.91696
C349	c	13.502816	-1.042528
C350	c	16.66816	-4.60416
C351	c	9.557088	-1.092192
C352	c	-0.671776	-8.915424
C353	c	3.301696	-4.698016
C354	c	3.376128	1.416128
C355	c	14.284992	-9.054016
C356	c	11.141856	-9.498176
C357	c	1.255808	2.175168
C358	c	-1.920768	-10.245952
C359	c	3.738304	-2.372576
C360	c	3.621248	-2.131712
C361	c	4.294688	-4.07856
C362	c	8.159552	-7.12672
C363	c	11.28496	-2.07856
C364	c	10.321984	-1.638944
C365	c	9.216704	-9.035456
C366	c	3.968896	-7.380768
C367	c	3.21632	-6.5976
C368	c	13.755968	-8.051776
C369	c	13.78192	-6.56976
C370	c	13.050496	-1.202432
C371	c	2.964608	-6.9336
C372	c	11.44304	-3.338304
C373	c	11.363072	-5.66176
C374	c	4.72784	-2.679456
C375	c	7.83136	0.036256
C376	c	0.233728	-7.613696
C377	c	4.548864	-10.058144
C378	c	13.439296	-10.211776
C379	c	6.2608	-5.302624
C380	c	6.500224	-4.735296
C381	c	1.35872	1.490304
C382	c	3.027808	-5.612192
C383	c	13.415232	-2.584672
C384	c	5.592288	-1.053248
C385	c	8.985216	-4.520512
C386	c	8.183936	-6.088736
C387	c	7.388864	-2.814336
C388	c	4.991648	-7.023392
C389	c	8.9136	-4.928192
C390	c	8.557952	-2.920576
C391	c	6.796384	-3.861824
C392	c	14.52368	-1.482208
C393	c	4.847072	-8.621984
C394	c	9.138912	-4.372032
C395	c	12.064864	-6.944064
C396	c	0.726944	-8.088288
C397	c	7.065856	-5.992864
C398	c	-1.43984	-1.102624
C399	c	6.981056	-5.70768
C400	c	13.66512	-1.622048
